Appnum,NOMOR PATEN,TANGGAL PEMBERIAN,STATUS,NOMOR PENGUMUMAN,TANGGAL PENGUMUMAN,TANGGAL PENERIMAAN,TANGGAL DIMULAI PELINDUNGAN,Prioritas,IPC,Pemegang Paten
P00201503198,IDP000061783,,(PA) Diberi Paten,2016/03906,10 Jun 2016,28 May 2015,27 Nov 2013,"2012-261491 29 Nov 2012 JP
",B60N 2/28,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201503214,IDP000062342,,(PA) Diberi Paten,2016/05092,09 Sep 2016,29 May 2015,27 Nov 2013,"2012-261492 29 Nov 2012 JP
",B60N 2/28,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201503225,IDP000060558,,(PA) Diberi Paten,2017/02629,24 Mar 2017,29 May 2015,27 Nov 2013,"2013-146393 12 Jul 2013 JP
","C07C 37/055,C07C 37/50,C07C 39/04,C07C 39/08",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201503226,IDP000064316,,(PA) Diberi Paten,2016/05668,14 Oct 2016,29 May 2015,28 Nov 2013,"2012-262379 30 Nov 2012 JP
",G08G 1/16,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201503265,IDP000052959,,(PA) Menunggu Respon Dihapuskan,2017/00645,03 Feb 2017,29 May 2015,27 Nov 2013,"2012-261493 29 Nov 2012 JP
","A62B 35/00,B60N 2/26,B60N 2/28",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201503300,IDP000055877,,(PA) Diberi Paten,2017/00630,03 Feb 2017,03 Jun 2015,30 Oct 2013,"2012-264646 03 Dec 2012 JP
","B62D 25/18,B62D 35/02",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201601086,IDP000059998,,(PA) Diberi Paten,2017/05120,19 May 2017,19 Feb 2016,06 Nov 2013,"2013-171517 21 Aug 2013 JP
","H02P 27/04,H02P 27/08",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201601206,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2017/05233,19 May 2017,,-,"2015-035918 25 Feb 2015 JP
","B60K 6/00,B60K 6/20",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201601233,IDP000064099,,(PA) Diberi Paten,2017/05156,19 May 2017,25 Feb 2016,25 Feb 2016,"2015-035191 25 Feb 2015 JP
","B60R 16/02,H01H 9/02","TOYOTA JIDOSHA KABUSHIKI KAISHA.
KABUSHIKI KAISHA TOKAI RIKA DENKI SEISAKUSHO"
P00201601234,IDP000066725,,(PA) Diberi Paten,2018/00220,12 Jan 2018,25 Feb 2016,25 Feb 2016,"2015-035198 25 Feb 2015 JP
",H01H 25/00,"KABUSHIKI KAISHA TOKAI RIKA DENKI SEISAKUSHO
TOYOTA JIDOSHA KABUSHIKI KAISHA."
P00201601246,IDP000059412,,(PA) Diberi Paten,2017/05175,19 May 2017,26 Feb 2016,29 Aug 2014,"2013-179289 30 Aug 2013 JP
","H02K 15/10,H02K 15/12,H02K 3/52",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201601369,,-,(PA) Dianggap Ditarik Kembali (Direktur),2017/05214,19 May 2017,,-,"2015-040422 02 Mar 2015 JP
",F01N 3/08,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201601415,,-,(PA) Ditarik Kembali oleh Pemohon,2017/05221,19 May 2017,,-,"2015-041152 03 Mar 2015 JP
",F02D 29/00,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201601447,IDP000067258,,(PA) Diberi Paten,2017/05391,19 May 2017,03 Mar 2016,04 Sep 2014,"2013-185155 06 Sep 2013 JP
","H01L 23/00,H01L 23/492,H01L 23/495",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201601552,,-,(PA) Dianggap Ditarik Kembali (Direktur),2017/05342,19 May 2017,,-,"2013-187346 10 Sep 2013 JP
","H02P 27/08,H02M 7/5387",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201601571,IDP000064518,,(PA) Diberi Paten,2017/06328,16 Jun 2017,08 Mar 2016,08 Mar 2016,"JP 2015-048593 11 Mar 2015 JP
",H02J 13/00,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201601601,,-,(PA) Dianggap Ditarik Kembali (Direktur),2017/05348,19 May 2017,,-,"2013-189627 12 Sep 2013 JP
",F01N 3/08,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201601743,IDP000066633,,(PA) Diberi Paten,2017/05426,26 May 2017,16 Mar 2016,16 Mar 2016,"JP 2015-054638 18 Mar 2015 JP
","B60W 20/00,F02D 41/06,F02D 41/30,F02D 41/38",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201601765,,-,(PA) Ditarik Kembali oleh Pemohon,2017/05412,26 May 2017,,-,"2015-053898 17 Mar 2015 JP
",G01N 33/00,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201601768,IDP000055898,,(PA) Diberi Paten,2017/13068,30 Nov 2017,16 Mar 2016,16 Mar 2016,"2015-056802 19 Mar 2015 JP
","B61B 13/00,B65G 1/04,B66B 17/20,B66B 9/02",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201601798,IDP000060674,,(PA) Diberi Paten,2017/05414,26 May 2017,17 Mar 2016,17 Mar 2016,"2015-053712 17 Mar 2015 JP
","F02F 3/00,F02F 3/10,F02F 3/12,F16J 1/01",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201601822,,-,(PA) Ditarik Kembali oleh Pemohon,2017/05504,26 May 2017,,-,"2015-056373 19 Mar 2015 JP
","B29C 65/00,B29C 65/06,B29K 101/12",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201603533,IDP000062920,,(PA) Diberi Paten,2017/06642,16 Jun 2017,26 May 2016,26 May 2016,"JP 2015-106323 26 May 2015 JP
",B60W 20/00,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201603540,IDP000062801,,(PA) Masa Tenggang Dihapuskan,2017/06488,16 Jun 2017,27 May 2016,05 Nov 2014,"2013-246610 28 Nov 2013 JP
","B60J 10/04,B60J 5/00","2. VTEC CO., LTD.
1. TOYOTA JIDOSHA KABUSHIKI KAISHA
3. NIFCO INC."
P00201603590,IDP000062945,,(PA) Diberi Paten,2017/06403,16 Jun 2017,27 May 2016,27 May 2016,"2015-109729 29 May 2015 JP
","F01N 11/00,F01N 3/20,F01N 9/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201603602,IDP000068260,,(PA) Diberi Paten,2017/06650,16 Jun 2017,27 May 2016,10 Nov 2014,"2013-248009 29 Nov 2013 JP
","F02D 19/08,F02D 45/00,G01N 27/06,G01N 27/22,G01N 27/26",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201603719,IDP000067951,,(PA) Diberi Paten,2017/06690,22 Jun 2017,01 Jun 2016,27 Nov 2014,"2013-249033 02 Dec 2013 JP
","B08B 7/00,B21D 22/02,B23K 101/34,B23K 26/00,B23K 26/352,B23K 26/362,B23K 26/40,C21D 7/13,C21D 9/46,C23C 2/06,C23C 2/26,C23C 2/28,C23C 2/40,C23C 22/68,C23C 22/78,C23G 5/00,C25D 3/22,C25D 5/50,C25D 7/06",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201603762,IDP000064236,,(PA) Diberi Paten,2017/06810,22 Jun 2017,03 Jun 2016,03 Jun 2016,"2015-114740 05 Jun 2015 JP
",F02D 45/00,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201603763,IDP000064237,,(PA) Diberi Paten,2017/06836,22 Jun 2017,03 Jun 2016,03 Jun 2016,"2015-114893 05 Jun 2015 JP
",G08G 1/16,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201603801,,-,(PA) Ditarik Kembali oleh Pemohon,2017/11266,13 Oct 2017,,-,"2015-116743 09 Jun 2015 JP
","B60W 10/08,B60W 20/00",TOYOTA JIDOSHA KABUSHIKI KAISHA.
P00201603885,IDP000059079,,(PA) Dihapuskan,2017/06190,09 Jun 2017,09 Jun 2016,09 Jun 2016,"2015-118738 11 Jun 2015 JP
",F16H 63/32,"TOYOTA JIDOSHA KABUSHIKI KAISHA
AISIN AI CO., LTD."
P00201603920,IDP000062278,,(PA) Diberi Paten,2017/06113,09 Jun 2017,10 Jun 2016,10 Jun 2016,"JP 2015-117277 10 Jun 2015 JP
","H02J 7/00,H02M 7/48",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201603938,IDP000062294,,(PA) Diberi Paten,2018/00336,12 Jan 2018,13 Jun 2016,13 Jun 2016,"2015-121496 16 Jun 2015 JP
",F16H 9/00,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201604084,IDP000069625,,(PA) Diberi Paten,2017/07147,07 Jul 2017,17 Jun 2016,17 Jun 2016,"2015-124031 19 Jun 2015 JP
","F01N 11/00,F01N 3/20",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201604149,IDP000068854,,(PA) Diberi Paten,2017/06277,09 Jun 2017,21 Jun 2016,25 Dec 2014,"2013-269516 26 Dec 2013 JP
",B62D 1/19,"TOYOTA JIDOSHA KABUSHIKI KAISHA
JTEKT CORPORATION
DAIWA PLASTICS CO., LTD."
P00201604151,,-,(PA) Dianggap Ditarik Kembali (Direktur),2017/07148,07 Jul 2017,,-,"2015-125568 23 Jun 2015 JP
",F01P 3/00,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201604204,IDP000066598,,(PA) Diberi Paten,2017/06970,07 Jul 2017,22 Jun 2016,19 Dec 2014,"2013-266098 24 Dec 2013 JP
","B60K 17/08,B60K 17/16,F16H 37/02,F16H 61/02,F16H 61/04",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201604291,IDP000073208,,(PA) Pembuatan Sertifikat,2017/07016,07 Jul 2017,24 Jun 2016,25 Dec 2014,"2013-273128 27 Dec 2013 JP
","A01H 5/00,C12N 15/09,C12N 5/10","TOYOTA JIDOSHA KABUSHIKI KAISHA
NATIONAL AGRICULTURE AND FOOD RESEARCH ORGANIZATION
THE UNIVERSITY OF TOKYO"
P00201604294,,-,(PA) Persetujuan Direktur untuk Ditarik Kembali,2017/07034,07 Jul 2017,,-,"2013-273130 27 Dec 2013 JP
","A01H 5/00,C12N 15/09,C12N 5/10","TOYOTA JIDOSHA KABUSHIKI KAISHA
THE UNIVERSITY OF TOKYO
NATIONAL AGRICULTURE AND FOOD RESEARCH ORGANIZATION"
P00201604518,IDP000066600,,(PA) Diberi Paten,2017/06969,07 Jul 2017,01 Jul 2016,22 Dec 2014,"2014-001755 08 Jan 2014 JP
","B22D 11/01,B22D 11/14,C30B 15/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201604523,IDP000060856,,(PA) Diberi Paten,2017/06931,22 Jun 2017,11 Jul 2016,11 Jul 2016,"2015-138618 10 Jul 2015 JP
","G02F 1/01,G02F 1/21,H01S 3/00,H01S 3/10",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201604524,IDP000066806,,(PA) Diberi Paten,2018/01042,02 Feb 2018,11 Jul 2016,11 Jul 2016,"2015-138614 10 Jul 2015 JP
","B60K 6/445,B60W 10/02,B60W 20/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201604604,IDP000060130,,(PA) Diberi Paten,2017/06309,16 Jun 2017,14 Jul 2016,06 Jan 2015,"2014-004942 15 Jan 2014 JP
","H01M 8/02,H01M 8/04,H01M 8/10,H01M 8/24",TOYOTA JIDOSHA KABUSHIKI KAISHA
Appnum,NOMOR PATEN,TANGGAL PEMBERIAN,STATUS,NOMOR PENGUMUMAN,TANGGAL PENGUMUMAN,TANGGAL PENERIMAAN,TANGGAL DIMULAI PELINDUNGAN,Prioritas,IPC,Pemegang Paten
P00201604771,IDP000064279,,(PA) Diberi Paten,2018/01060,02 Feb 2018,20 Jul 2016,20 Jul 2016,"2015-145290 22 Jul 2015 JP
","B60R 21/00,G08G 1/16",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201604908,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/00889,26 Jan 2018,,-,"2015-148253 28 Jul 2015 JP
","F28D 3/00,F28D 9/02","TOYOTA JIDOSHA KABUSHIKI
KAISHA"
P00201605013,IDP000064695,,(PA) Diberi Paten,2017/06038,09 Jun 2017,28 Jul 2016,26 Jan 2015,"JP 2014-013226 28 Jan 2014 JP
",B60W 10/06,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201605059,IDP000058777,,(PA) Diberi Paten,2017/07121,07 Jul 2017,29 Jul 2016,28 Jan 2015,"2014-016902 31 Jan 2014 JP
","F02D 19/06,F02D 41/14,F02D 45/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201605146,IDP000059039,,(PA) Masa Tenggang Dihapuskan,2017/06255,09 Jun 2017,04 Aug 2016,04 Aug 2016,"2015-157740 07 Aug 2015 JP
",F16H 48/40,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201605178,IDP000062615,,(PA) Diberi Paten,2018/02012,02 Mar 2018,05 Aug 2016,05 Aug 2016,"2015-156268 06 Aug 2015 JP
","F01N 11/00,F01N 3/20",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201605223,IDP000064696,,(PA) Diberi Paten,2017/07216,14 Jul 2017,08 Aug 2016,08 Jan 2015,"2014-003250 10 Jan 2014 JP
","F01N 3/24,F02D 41/14,F02D 45/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201605442,,-,(PA) Dianggap Ditarik Kembali (Direktur),2017/06071,09 Jun 2017,,-,"2015-164225 21 Aug 2015 JP
",-,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201605449,,-,(PA) Pemeriksa Substantif,2018/01378,09 Feb 2018,,-,"2015-164288 21 Aug 2015 JP
","B60Q 1/24,F21S 8/12",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201605483,IDP000060308,,(PA) Diberi Paten,2017/07157,07 Jul 2017,19 Aug 2016,19 Aug 2016,"JP2015-164084 21 Aug 2015 JP
","B60R 19/34,B62D 21/15",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201606042,IDP000063051,,(PA) Diberi Paten,2017/07479,14 Jul 2017,08 Sep 2016,08 Sep 2016,"JP 2015-176799 08 Sep 2015 JP
",H04L 29/00,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201606121,,-,(PA) Ditarik Kembali oleh Pemohon,2018/01061,02 Feb 2018,,-,"2015-181243 14 Sep 2015 JP
",F16F 15/14,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201606122,IDP000061850,,(PA) Diberi Paten,2018/02322,09 Mar 2018,13 Sep 2016,13 Sep 2016,"2015-181037 14 Sep 2015 JP
","B60J 5/00,B60R 21/00,B60R 21/01,B60R 21/0136",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201606175,IDP000068323,,(PA) Diberi Paten,2017/07370,14 Jul 2017,15 Sep 2016,16 Mar 2015,"2014-054863 18 Mar 2014 JP
","B60L 1/00,B60W 10/00,F02D 21/08,F02D 41/00,F02D 41/14",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201606215,IDP000061851,,(PA) Diberi Paten,2018/01618,16 Feb 2018,16 Sep 2016,16 Sep 2016,"JP 2015-184086 17 Sep 2015 JP
",H02K 1/18,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201606407,,-,(PA) Ditarik Kembali oleh Pemohon,2017/07683,21 Jul 2017,,-,"2014-061902 25 Mar 2014 JP
","F02D 31/00,F02D 41/24,F02D 41/30,F02D 41/40",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201606460,IDP000060546,,(PA) Diberi Paten,2017/13563,15 Dec 2017,26 Sep 2016,13 Mar 2015,"2014-067997 28 Mar 2014 JP
","B60L 11/18,H02M 3/335",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201606513,IDP000063161,,(PA) Diberi Paten,2018/01678,16 Feb 2018,28 Sep 2016,28 Sep 2016,"2015-192471 30 Sep 2015 JP
","F01M 1/02,F01M 1/20,F01P 7/08,F02D 17/04",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201606612,IDP000061516,,(PA) Diberi Paten,2017/07383,14 Jul 2017,30 Sep 2016,24 Mar 2015,"2014-077105 03 Apr 2014 JP
","B01D 53/94,B01J 27/18,F01N 3/035,F01N 3/10,F01N 3/28",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201606740,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2017/07638,21 Jul 2017,,-,"2014-045206 07 Mar 2014 JP
","B60L 11/18,H02J 7/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201606863,IDP000070809,,(PA) Diberi Paten,2017/07866,28 Jul 2017,12 Oct 2016,30 Jan 2015,"2014-048808 12 Mar 2014 JP
","B22C 3/00,B22C 9/10,B22D 17/20","TOYOTA JIDOSHA KABUSHIKI KAISHA
MEC INTERNATIONAL CO., LTD.
AOKI SCIENCE INSTITUTE CO., LTD."
P00201607047,IDP000068911,,(PA) Diberi Paten,2018/01872,23 Feb 2018,19 Oct 2016,19 Oct 2016,"JP 2015-206494 20 Oct 2015 JP
","H02K 15/12,H02K 3/34,H02K 3/46",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201607091,IDP000064105,,(PA) Diberi Paten,2018/01873,23 Feb 2018,20 Oct 2016,20 Oct 2016,"JP 2015-206527 20 Oct 2015 JP
","B60W 10/02,B60W 20/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201607131,IDP000058927,,(PA) Diberi Paten,2018/01904,23 Feb 2018,21 Oct 2016,21 Oct 2016,"JP 2015-208369 22 Oct 2015 JP
","B29C 65/06,B62D 25/08",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201607149,IDP000072777,,(PA) Pembuatan Sertifikat,2017/07908,28 Jul 2017,24 Oct 2016,09 Apr 2015,"2014-091889 25 Apr 2014 JP
","F16H 37/02,F16H 61/662",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201607219,IDP000058719,,(PA) Diberi Paten,2018/01907,23 Feb 2018,25 Oct 2016,25 Oct 2016,"2015-210272 26 Oct 2015 JP
","B60K 17/344,F16H 61/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201607259,IDP000068583,,(PA) Diberi Paten,2017/07961,28 Jul 2017,26 Oct 2016,26 Oct 2016,"JP 2015-211075 27 Oct 2015 JP
","B60K 6/445,B60L 11/14,B60L 3/00,B60W 10/08,B60W 20/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201607329,IDP000067102,,(PA) Diberi Paten,2018/01720,23 Feb 2018,28 Oct 2016,28 Oct 2016,"2015-216960 04 Nov 2015 JP
","B60R 21/00,G01C 21/00,G01C 21/26,G08G 1/16",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201607432,IDP000064057,,(PA) Diberi Paten,2018/01722,23 Feb 2018,02 Nov 2016,02 Nov 2016,"2015-216854 04 Nov 2015 JP
","H01M 10/052,H01M 4/04",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201607449,IDP000064058,,(PA) Diberi Paten,2018/01732,23 Feb 2018,03 Nov 2016,03 Nov 2016,"JP 2015-216871 04 Nov 2015 JP
",H02K 15/00,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201607593,IDP000069610,,(PA) Diberi Paten,2018/01333,09 Feb 2018,09 Nov 2016,09 Nov 2016,"2016-039219 01 Mar 2016 JP
","F16F 7/00,F16F 9/32,F16F 9/58","TOYOTA JIDOSHA KABUSHIKI KAISHA
SUMITOMO RIKO COMPANY LIMITED"
P00201607833,IDP000057345,,(PA) Diberi Paten,2018/01573,16 Feb 2018,17 Nov 2016,17 Nov 2016,"2015-225890 18 Nov 2015 JP
",H02J 7/04,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201607841,IDP000060295,,(PA) Diberi Paten,2018/01594,16 Feb 2018,17 Nov 2016,17 Nov 2016,"JP 2015-228066 20 Nov 2015 JP
",B60W 20/50,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201608047,IDP000061267,,(PA) Diberi Paten,2018/01574,16 Feb 2018,24 Nov 2016,24 Nov 2016,"2015-231101 26 Nov 2015 JP
","B60K 17/00,F16H 3/66",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201608091,IDP000068002,,(PA) Diberi Paten,2017/08380,04 Aug 2017,25 Nov 2016,20 May 2015,"2014-111060 29 May 2014 JP
",F16H 57/04,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201608410,IDP000071572,,(PA) Diberi Paten,2017/08670,11 Aug 2017,07 Dec 2016,07 Dec 2016,"JP 2015-240506 09 Dec 2015 JP
",-,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201608809,IDP000058929,,(PA) Diberi Paten,2018/01783,23 Feb 2018,20 Dec 2016,20 Dec 2016,"JP2015-248591 21 Dec 2015 JP
",B60K 11/02,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201608873,IDP000064154,,(PA) Diberi Paten,2018/01580,16 Feb 2018,21 Dec 2016,21 Dec 2016,"JP 2015-252565 24 Dec 2015 JP
","B60K 6/445,B60K 6/547,B60L 11/14,B60W 10/10,F16H 61/02",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201608937,IDP000066792,,(PA) Diberi Paten,2018/01786,23 Feb 2018,22 Dec 2016,22 Dec 2016,"JP 2015-252139 24 Dec 2015 JP
","B23K 26/073,B23K 26/21",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201608938,IDP000063945,,(PA) Diberi Paten,2018/01790,23 Feb 2018,22 Dec 2016,22 Dec 2016,"JP2015-251780 24 Dec 2015 JP
","B60L 11/18,H02J 50/12,H02J 7/02",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201609200,IDP000061044,,(PA) Pemberitahuan Informasi Pemeliharaan (Pertama & Kedua),2017/08598,11 Aug 2017,29 Dec 2016,08 Jul 2015,"2014-140936 08 Jul 2014 JP
","F01N 11/00,F01N 3/021,F01N 9/00,F02D 19/06,F02D 19/08",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201700104,IDP000064459,,(PA) Diberi Paten,2017/12992,30 Nov 2017,09 Jan 2017,09 Jan 2017,"2016-003747 12 Jan 2016 JP
",H01M 2/10,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201700156,IDP000063809,,(PA) Diberi Paten,2017/12954,30 Nov 2017,11 Jan 2017,11 Jan 2017,"2016-004813 13 Jan 2016 JP
","F02D 29/00,F16D 25/00",Toyota Jidosha Kabushiki Kaisha
P00201700171,IDP000059937,,(PA) Diberi Paten,2017/12962,30 Nov 2017,11 Jan 2017,11 Jan 2017,"JP 2016-004184 13 Jan 2016 JP
",H02K 3/34,TOYOTA JIDOSHA KABUSHIKI KAISHA
PID201806240,IDP000071113,,(PA) Diberi Paten,2018/11946,09 Nov 2018,13 Jan 2017,13 Jan 2017,"2016-029967 19 Feb 2016 JP
","F02M 37/00,F02M 37/10","AISAN KOGYO KABUSHIKI KAISHA
TOYOTA JIDOSHA KABUSHIKI KAISHA"
P00201700256,IDP000066045,,(PA) Diberi Paten,2017/13037,30 Nov 2017,13 Jan 2017,13 Jan 2017,"JP 2016-005999 15 Jan 2016 JP
",H02K 3/16,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201700310,,-,(PA) Ditarik Kembali oleh Pemohon,2017/13060,30 Nov 2017,,-,"2016-007420 18 Jan 2016 JP
",F02M 35/104,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201700364,,-,(PA) Ditarik Kembali oleh Pemohon,2017/13045,30 Nov 2017,,-,"2016-010917 22 Jan 2016 JP
",F01N 3/08,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201700456,IDP000069153,,(PA) Diberi Paten,2017/13105,08 Dec 2017,20 Jan 2017,22 Jul 2015,"2014-149289 22 Jul 2014 JP
","C01G 45/12,H01M 10/052,H01M 4/1315,H01M 4/13915,H01M 4/505,H01M 4/525",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201700459,,-,(PA) Dianggap Ditarik Kembali (Direktur),2017/13106,08 Dec 2017,,-,"JP 2016-009182 20 Jan 2016 JP
",F16D 25/14,TOYOTA JIDOSHA KABUSHIKI KAISHA
Appnum,NOMOR PATEN,TANGGAL PEMBERIAN,STATUS,NOMOR PENGUMUMAN,TANGGAL PENGUMUMAN,TANGGAL PENERIMAAN,TANGGAL DIMULAI PELINDUNGAN,Prioritas,IPC,Pemegang Paten
P00201700641,IDP000070118,,(PA) Diberi Paten,2017/13164,08 Dec 2017,27 Jan 2017,29 Jul 2015,"2014-154142 29 Jul 2014 JP
","F02D 35/02,F02D 37/02,F02D 41/02,F02D 41/06,F02D 41/14,F02D 41/22,F02D 41/24,F02N 11/04,F02P 5/04,F02P 5/15,F02N 19/00,F02N 99/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201700604,,-,(PA) Ketua Kelompok Pemeriksa Substantif,2017/13149,08 Dec 2017,,-,"JP 2016-016710 29 Jan 2016 JP
",F16H 61/16,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201700874,IDP000066508,,(PA) Diberi Paten,2017/13326,08 Dec 2017,07 Feb 2017,07 Feb 2017,"2016-148414 28 Jul 2016 JP
","B60L 7/24,B60T 11/16,B60T 13/74,B60T 8/17",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201700997,IDP000068828,,(PA) Diberi Paten,2017/13392,08 Dec 2017,13 Feb 2017,13 Feb 2017,"2016-026845 16 Feb 2016 JP
",F16F 15/14,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201701042,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2017/13401,08 Dec 2017,,-,"2014-165930 18 Aug 2014 JP
","F02B 23/10,F02B 31/00,F02F 1/42,F02M 35/10",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201701070,,-,(PA) Ditarik Kembali oleh Pemohon,2017/13371,08 Dec 2017,,-,"2016-027778 17 Feb 2016 JP
",F01N 3/08,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201701094,IDP000063813,,(PA) Diberi Paten,2017/13427,15 Dec 2017,17 Feb 2017,17 Feb 2017,"JP 2016-028172 17 Feb 2016 JP
","B60L 3/00,B60W 10/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201701182,,-,(PA) Persetujuan Direktur untuk Dianggap Ditarik Kembali,2017/13582,15 Dec 2017,,-,"JP2016-037141 29 Feb 2016 JP
","C07H 1/08,C07H 3/06,C08B 37/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201701347,IDP000063883,,(PA) Diberi Paten,2017/13477,15 Dec 2017,28 Feb 2017,28 Feb 2017,"2016-040502 02 Mar 2016 JP
",B60W 10/04,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201701467,IDP000063815,,(PA) Diberi Paten,2017/13567,15 Dec 2017,06 Mar 2017,06 Mar 2017,"JP 2016-044446 08 Mar 2016 JP
",B60W 10/08,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201701509,IDP000063817,,(PA) Diberi Paten,2017/13516,15 Dec 2017,08 Mar 2017,08 Mar 2017,"JP 2016-044456 08 Mar 2016 JP
",B60L 11/08,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201701518,IDP000066180,,(PA) Diberi Paten,2017/13519,15 Dec 2017,08 Mar 2017,08 Mar 2017,"2016-046704 10 Mar 2016 JP
",F16H 9/24,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201701520,IDP000062809,,(PA) Diberi Paten,2017/13520,15 Dec 2017,08 Mar 2017,08 Mar 2017,"2016-048580 11 Mar 2016 JP
","G01C 21/00,G06F 17/30",TOYOTA JIDOSHA KABUSHIKI KAISHA
